text,AraBert,EnsembleXAI_LIME_SHAP_mean,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_combined,EXAI_LIME_SHAP_mean_elbow_kneedle_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_kneedle_sufficiency,EXAI_LIME_SHAP_mean_elbow_kneedle_combined,EXAI_LIME_SHAP_mean_elbow_dfdt_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_dfdt_sufficiency,EXAI_LIME_SHAP_mean_elbow_dfdt_combined,EXAI_LIME_SHAP_mean_elbow_lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_lmethod_combined,EXAI_LIME_SHAP_mean_top_n_3_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_3_sufficiency,EXAI_LIME_SHAP_mean_top_n_3_combined,EXAI_LIME_SHAP_mean_top_n_5_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_5_sufficiency,EXAI_LIME_SHAP_mean_top_n_5_combined,EXAI_LIME_SHAP_mean_top_n_10_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_10_sufficiency,EXAI_LIME_SHAP_mean_top_n_10_combined,EXAI_LIME_SHAP_mean_top_n_20_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_20_sufficiency,EXAI_LIME_SHAP_mean_top_n_20_combined,EXAI_LIME_SHAP_mean_threshold_0.1_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.1_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.1_combined,EXAI_LIME_SHAP_mean_threshold_0.3_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.3_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.3_combined,EXAI_LIME_SHAP_mean_threshold_0.5_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.5_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.5_combined,EXAI_LIME_SHAP_mean_threshold_0.7_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.7_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.7_combined,nb_selected_tokens_elbow_simple-lmethod,nb_selected_tokens_elbow_kneedle,nb_selected_tokens_elbow_dfdt,nb_selected_tokens_elbow_lmethod,nb_selected_tokens_top_n_3,nb_selected_tokens_top_n_5,nb_selected_tokens_top_n_10,nb_selected_tokens_top_n_20,nb_selected_tokens_threshold_0.1,nb_selected_tokens_threshold_0.3,nb_selected_tokens_threshold_0.5,nb_selected_tokens_threshold_0.7,%_tokens_input_elbow_simple-lmethod,%_tokens_input_elbow_kneedle,%_tokens_input_elbow_dfdt,%_tokens_input_elbow_lmethod,%_tokens_input_top_n_3,%_tokens_input_top_n_5,%_tokens_input_top_n_10,%_tokens_input_top_n_20,%_tokens_input_threshold_0.1,%_tokens_input_threshold_0.3,%_tokens_input_threshold_0.5,%_tokens_input_threshold_0.7
: #ايقاف_امداد_مصر_بالنفطمصر تعرض فيلما إيرانيا أنتجه الحرس الثوري الإيراني يمجد المجرم الإرهابي قاسم سليماني !وش بقى ما ظ…,Negative,"[[0, ':', -0.8779978997501803], [1, '#', -0.15508532919699464], [2, 'ايقاف', -0.30108176464334385], [3, '_', -0.1366491038200603], [4, 'امد', -0.48991990724391465], [5, '##اد', -0.4567005469343099], [6, '_', -0.1366491038200603], [7, 'مصر', -0.14104295365682512], [8, '_', -0.11738024778248096], [9, 'بالنفط', -0.43869936607764765], [10, '##مص', -0.42016131578274196], [11, '##ر', -0.5877997594223761], [12, 'تعرض', -0.7231677429423657], [13, 'فيلما', -0.6144667121098589], [14, 'إيراني', -0.891988579510903], [15, '##ا', -0.6085912309215911], [16, 'أنتج', -0.2840623507539563], [17, '##ه', -0.6711785200757476], [18, 'الحرس', -0.5186482390266273], [19, 'الثوري', -0.5473627371789409], [20, 'الإيراني', -0.5766394904902156], [21, 'يم', -0.48534103636534526], [22, '##جد', 0.06798676577232221], [23, 'المجرم', 0.18321568153628665], [24, 'الإرهابي', -0.02393275698289421], [25, 'قاسم', -0.4981769408686418], [26, 'سليماني', -0.13604545561621462], [27, '!', 0.1883422059016872], [28, 'وش', -0.415488385955938], [29, 'بقى', 0.7688210767976195], [30, 'ما', -0.3475198646240193], [31, 'ظ', 0.2369565627336938], [32, '…', 0.08762897025512495]]",0.0289219617843627,-0.0069113373756408,0.5179166495800018,0.0411043167114257,-0.0100023746490478,0.5255533456802368,0.4391463994979858,-0.0210832357406616,0.7301148176193237,0.0006431341171264,0.1277747750282287,0.4364341795444488,0.0078542232513427,0.0476157069206237,0.4801192581653595,0.0189038515090942,-0.0057995915412902,0.5123517215251923,0.0468831062316894,-0.0126380920410156,0.5297605991363525,0.8732319995760918,-0.0232279896736145,0.9482299946248532,0.0167768597602844,-0.0157832503318786,0.5162800550460815,-0.0008085966110229,0.3119207620620727,0.3436353206634521,-0.0008085966110229,0.3119207620620727,0.3436353206634521,-0.0008085966110229,0.3119207620620727,0.3436353206634521,7,8,16,2,3,5,10,20,4,1,1,1,0.21212121212121213,0.24242424242424243,0.48484848484848486,0.06060606060606061,0.09090909090909091,0.15151515151515152,0.30303030303030304,0.6060606060606061,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.030303030303030304
(ونادى أصحاب الأعراف رجالا يعرفونهم بسيماهم قالوا ما أغنى عنكم جمعكم وما كنتم تستكبرون) [الأعراف:48] #ريال_مدريد,Negative,"[[0, '(', 0.5539573006537503], [1, 'ونادى', 0.8210088844837653], [2, 'أصحاب', 0.533460718594317], [3, 'الأعراف', 0.7478415529346809], [4, 'رجالا', 0.3645801459766666], [5, 'يعرفون', -0.0009104546405446223], [6, '##هم', 0.10155827861537375], [7, 'بسي', 0.31687640543817025], [8, '##ماه', 0.572418278677281], [9, '##م', 0.2532240029653991], [10, 'قالوا', 0.4780289199227208], [11, 'ما', 0.6129516272674574], [12, 'أغنى', 0.8470021706450478], [13, 'عنكم', 0.021776436213771178], [14, 'جمع', -0.2573008967907503], [15, '##كم', 0.027818398219418283], [16, 'وما', -0.6175579152649826], [17, 'كنتم', 0.23160827816246943], [18, 'تست', 0.2820551012014336], [19, '##كبر', 0.5167604729830395], [20, '##ون', 0.44626282202485734], [21, ')', 0.100235588870769], [22, '[', -0.1397731218357811], [23, 'الأعراف', 0.09812937154251583], [24, ':', -0.16694439275772444], [25, '48', -0.1570566425293486], [26, ']', -0.12278924843437966], [27, '#', -0.2762202390271721], [28, 'ريال', -0.2735277232382758], [29, '_', 0.08880992673997745], [30, 'مدريد', -0.7145246116825295]]",0.3852040329948067,-0.0096397101879119,0.6974218715913594,0.375860296189785,-0.0922717452049255,0.7340660206973553,0.250683844089508,-0.0434667766094207,0.6470753103494644,0.1841470599174499,0.0859392583370208,0.5491039007902145,0.1368945240974426,0.1265426278114318,0.5051759481430054,0.1841470599174499,0.0859392583370208,0.5491039007902145,0.2316323816776275,0.034287691116333,0.5986723452806473,0.3286292850971222,-0.0827230513095855,0.7056761682033539,0.2621268928050995,-0.0689336061477661,0.6655302494764328,0.2491480857133865,-0.0221877396106719,0.6356679126620293,0.1448863744735717,-0.0155971348285675,0.5802417546510696,0.1368945240974426,0.1265426278114318,0.5051759481430054,30,28,14,5,3,5,10,20,17,12,8,3,0.967741935483871,0.9032258064516129,0.45161290322580644,0.16129032258064516,0.0967741935483871,0.16129032258064516,0.3225806451612903,0.6451612903225806,0.5483870967741935,0.3870967741935484,0.25806451612903225,0.0967741935483871
": #المرصد_الايراني#اقتصاد | إيران وتركيا توقعان تعاونا مشتركا لإنشاء محطة لمعالجة المياه""ترجمة خاصة""",Neutral,"[[0, ':', 0.07057888756291608], [1, '#', 0.3557633712034419], [2, 'المرصد', 0.5680646775881745], [3, '_', -0.5399644172568486], [4, 'الايراني', -0.5877297940089967], [5, '#', 0.3029331708358526], [6, 'اقتصاد', 0.6806376762748928], [7, '|', 0.41818514262707374], [8, 'إيران', 0.4541403917294886], [9, 'وتركيا', 0.013583966235612643], [10, 'توقع', 0.5171902523874872], [11, '##ان', -0.5133848336999602], [12, 'تعاونا', -0.9732101730387204], [13, 'مشتركا', -0.22716283546000593], [14, 'لإنشاء', 0.3126225931990355], [15, 'محطة', 0.05712674659530481], [16, 'لمعالجة', 0.14428450569589263], [17, 'المياه', 0.23895590717263016], [18, '""', 0.003287385573166157], [19, 'ترجمة', 0.5023530659713306], [20, 'خاصة', 0.038167805879462835], [21, '""', -0.4876377000149033]]",0.8383850753307343,-0.0079635381698608,0.9231743067502975,0.1043262481689453,-0.0066428184509277,0.5554845333099365,0.049278974533081,-0.0073980093002319,0.5283384919166565,0.0076215267181396,0.0009350776672363,0.5033432245254517,0.0078683495521545,-0.0015933513641357,0.5047308504581451,0.0143687725067138,0.0305750966072082,0.4918968379497528,0.0717455148696899,-0.0087178945541381,0.5402317047119141,0.049278974533081,-0.0073980093002319,0.5283384919166565,0.0491871833801269,-0.0093895196914672,0.5292883515357971,0.0331426858901977,-0.0097640752792358,0.5214533805847168,0.0076215267181396,0.0009350776672363,0.5033432245254517,0.0,0.8312838077545166,0.0843580961227417,21,15,20,4,3,5,10,20,11,9,4,0,0.9545454545454546,0.6818181818181818,0.9090909090909091,0.18181818181818182,0.13636363636363635,0.22727272727272727,0.45454545454545453,0.9090909090909091,0.5,0.4090909090909091,0.18181818181818182,0.0
: ليسمعها #العالم أن كل سلفي يبغض #الإخوان_المسلمين و #خليفتهم أردوغان لمنهجم #الفاسد ومع هذا لم نجيز #الثورة عليهمايام حكم #…,Negative,"[[0, ':', -0.5410599198991761], [1, 'ليس', -0.5625489475230543], [2, '##مع', -0.20004117927752346], [3, '##ها', -0.11318024714227232], [4, '#', -0.06150284099346681], [5, 'العالم', -0.02187646050607439], [6, 'أن', -0.21179431802098647], [7, 'كل', 0.3512304839144284], [8, 'سلف', 0.34107881239527604], [9, '##ي', -0.3399261769252988], [10, 'يب', -0.4417223187170822], [11, '##غض', -0.7320556058928724], [12, '#', -0.5054762513038142], [13, 'الإخوان', 0.2437163009851384], [14, '_', 0.4051123304449952], [15, 'المسلمين', -0.2107059586037922], [16, 'و', -0.5775388714069929], [17, '#', -0.14754275806728823], [18, 'خليف', -0.07988474966562886], [19, '##تهم', -0.005270894107639645], [20, 'أردوغان', -0.04688253121016389], [21, 'لمن', -0.1214523816748076], [22, '##هج', -0.026197419828413893], [23, '##م', -0.03801104095349506], [24, '#', -0.035518550603514], [25, 'الفاسد', 0.46995770070030024], [26, 'ومع', -0.5300422992996998], [27, 'هذا', 0.011741806645659714], [28, 'لم', -0.052974094404840244], [29, 'نج', -0.4431401582530792], [30, '##يز', -0.41590625754477395], [31, '#', -0.018339623400240923], [32, 'الثورة', -0.27731278545973065], [33, 'عليهما', -0.3782997929637286], [34, '##يام', -0.24049335621905038], [35, 'حكم', 0.5883292368371413], [36, '#', 0.49452374869618576], [37, '…', -0.09176559963505743]]",-0.0139040350914001,-0.0937165021896362,0.539906233549118,-0.0153977274894714,-0.1002733707427978,0.5424378216266632,0.554030179977417,-0.0737800002098083,0.8139050900936127,0.106413722038269,-0.0624673962593078,0.5844405591487885,0.0153679847717285,-0.077025294303894,0.5461966395378113,0.0871049165725708,-0.0038992166519165,0.5455020666122437,0.0062782168388366,-0.1006666421890258,0.5534724295139313,-0.0066584348678588,-0.0887391567230224,0.5410403609275818,-0.0139040350914001,-0.0937165021896362,0.539906233549118,0.106413722038269,-0.0624673962593078,0.5844405591487885,0.0246099829673767,0.4745392203330993,0.2750353813171386,0.0,0.766335517168045,0.1168322414159774,7,9,36,6,3,5,10,20,7,6,1,0,0.18421052631578946,0.23684210526315788,0.9473684210526315,0.15789473684210525,0.07894736842105263,0.13157894736842105,0.2631578947368421,0.5263157894736842,0.18421052631578946,0.15789473684210525,0.02631578947368421,0.0
غوغل تتحدى أبل وأمازون بأجهزة جديدة,Neutral,"[[0, 'غوغل', 1.0], [1, 'تتحدى', -0.6651862458643445], [2, 'أبل', -0.08354178728450734], [3, 'وأما', -0.6353763277577744], [4, '##زون', 0.36494661099822767], [5, 'بأجهزة', -0.2591290075369777], [6, 'جديدة', -0.39601185842096814]]",0.1179854869842529,0.0523586869239807,0.5328134000301361,0.2137534618377685,0.0193831324577331,0.5971851646900177,0.1179854869842529,0.0523586869239807,0.5328134000301361,0.1179854869842529,0.0523586869239807,0.5328134000301361,0.2137534618377685,0.0193831324577331,0.5971851646900177,0.6668454110622406,-0.0395064949989318,0.8531759530305862,0.4324414134025574,0.0,0.7162207067012787,0.4324414134025574,0.0,0.7162207067012787,0.1179854869842529,0.0523586869239807,0.5328134000301361,0.1179854869842529,0.0523586869239807,0.5328134000301361,0.0512391328811645,0.1338719129562378,0.4586836099624634,0.0512391328811645,0.1338719129562378,0.4586836099624634,2,3,2,2,3,5,7,7,2,2,1,1,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.7142857142857143,1.0,1.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285
ملوك الاناقه والفخامة طبعاا قميص غوتشي لابس تاي تاي😊😀😀,Positive,"[[0, 'ملوك', 1.0], [1, 'الان', -0.1555884902902886], [2, '##اق', -0.13431495985602682], [3, '##ه', -0.8905673751079155], [4, 'والف', 0.2824604523339953], [5, '##خامة', -0.5724803725636187], [6, 'طبعا', -0.8404472274663908], [7, '##ا', -0.6894200898388524], [8, 'قميص', -0.9421718878838093], [9, 'غوت', -0.7959822784621002], [10, '##شي', -0.9543321614748408], [11, 'لاب', -0.7796967871683107], [12, '##س', -1.0], [13, 'تاي', -0.6489426572119241], [14, '[UNK]', -0.8263289092176478]]",0.6256446838378906,-0.0875499844551086,0.8565973341464996,0.6353080123662949,-0.0848570466041565,0.8600825294852257,0.6048991233110428,-0.0906239748001098,0.8477615490555763,0.6256446838378906,-0.0875499844551086,0.8565973341464996,0.6156351566314697,-0.0693626999855041,0.8424989283084869,0.6353080123662949,-0.0848570466041565,0.8600825294852257,0.6402467638254166,-0.0589767098426818,0.8496117368340492,0.6947742700576782,0.0,0.8473871350288391,0.2753936052322387,-0.102534532546997,0.6889640688896179,0.1446654796600341,0.1084553003311157,0.5181050896644592,0.1446654796600341,0.1084553003311157,0.5181050896644592,0.1446654796600341,0.1084553003311157,0.5181050896644592,4,5,6,4,3,5,10,15,2,1,1,1,0.26666666666666666,0.3333333333333333,0.4,0.26666666666666666,0.2,0.3333333333333333,0.6666666666666666,1.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667
مجرد انك ماسك منصب او مكانة بالمجتمع لايعني ان ماتقوله صحيح، هذا دونالد ترامب مرشح للرئاسة وهو متخلف وقذر، فلا نقدس كلام احد ونصدقه,Negative,"[[0, 'مجرد', -0.6153557188331102], [1, 'انك', -0.6858525375952453], [2, 'ماسك', -0.25116784154726446], [3, 'منصب', -0.04319241914842442], [4, 'او', -0.02207590779747365], [5, 'مكانة', -0.4039737025866969], [6, 'بالمجتمع', -0.5280391044771485], [7, 'لايع', -0.6931383633443684], [8, '##ني', -0.735474462343359], [9, 'ان', -0.44560322093902954], [10, 'مات', -0.2533427401510168], [11, '##قوله', -0.5515630695101927], [12, 'صحيح', -0.5455582173338862], [13, '،', -0.2750057899382841], [14, 'هذا', 0.012471445374622858], [15, 'دونالد', -0.6560528351165265], [16, 'ترامب', -0.5481779728405449], [17, 'مرشح', -0.23431962056214162], [18, 'للرئاسة', -0.6422836117675031], [19, 'وهو', 0.43563235930066063], [20, 'متخلف', 0.9740634698197712], [21, 'وق', 0.9606762674146072], [22, '##ذر', 0.6515697135087395], [23, '،', -0.6003586352358129], [24, 'فلا', -0.731548429190495], [25, 'نقد', -0.43009616447432725], [26, '##س', -0.39453624903277407], [27, 'كلام', -0.5231670727181683], [28, 'احد', -0.6700039916942859], [29, 'ونص', -0.3723680764208452], [30, '##دق', -0.5619912369219052], [31, '##ه', -0.23850406195652185]]",0.4040383100509643,-0.0053969621658325,0.7047176361083984,0.3664782643318176,-0.0079596042633056,0.6872189342975616,0.3658657670021057,0.0011415481567382,0.6823621094226837,0.4040383100509643,-0.0053969621658325,0.7047176361083984,0.434799313545227,-0.0053163766860961,0.7200578451156616,0.3466607928276062,-0.0016862750053405,0.6741735339164734,0.4351224303245544,-0.0018098354339599,0.7184661328792572,0.2314392328262329,0.0318983793258667,0.5997704267501831,0.4122408628463745,-0.0030452609062194,0.707643061876297,0.4122408628463745,-0.0030452609062194,0.707643061876297,0.434799313545227,-0.0053163766860961,0.7200578451156616,0.1114336252212524,-0.0066866278648376,0.559060126543045,7,8,6,7,3,5,10,20,4,4,3,2,0.21875,0.25,0.1875,0.21875,0.09375,0.15625,0.3125,0.625,0.125,0.125,0.09375,0.0625
: Eim:احب اخبالج 💙💙واحب لما تفصلين بالسناب وتحبين جستن بيبر وربعه والكتب عالمج الثاني وبس والله ايلافيو 💙💙,Positive,"[[0, ':', -0.49088550119634045], [1, 'E', -0.19613205822933022], [2, '##im', -0.38068734424939427], [3, ':', 0.15663430241744608], [4, 'احب', 1.0], [5, 'اخ', -0.381415126158073], [6, '##بال', -0.4781801427094282], [7, '##ج', -0.7706284230556726], [8, '[UNK]', -0.4657932190878584], [9, 'لما', -0.4770168352282916], [10, 'تفصل', -0.9546276727700482], [11, '##ين', -0.2907532090112677], [12, 'بالسن', -0.2589660757913999], [13, '##اب', 0.07496001116064094], [14, 'وتح', 0.16377427932764022], [15, '##بين', -0.12226918672082038], [16, 'جس', -0.06744460039097444], [17, '##تن', 0.02127334768664957], [18, 'بيب', -0.1431511074986157], [19, '##ر', -0.31847076342001396], [20, 'وربع', -0.4221216246450485], [21, '##ه', -0.5168434300000437], [22, 'والكتب', -0.39782122463306746], [23, 'عالم', -0.40011592854110184], [24, '##ج', -0.4002801436509506], [25, 'الثاني', -0.42529919587522336], [26, 'وبس', -0.25388237966471117], [27, 'والله', 0.5806677119415912], [28, 'ايل', 0.5636913162914862], [29, '##افي', 0.39322072656549745], [30, '##و', 0.44380837847077537], [31, '[UNK]', -0.07749339687987439]]",0.5107655376195908,-0.1332023739814758,0.8219839558005333,0.5107655376195908,-0.1332023739814758,0.8219839558005333,0.3239490687847137,-0.0843319296836853,0.7041404992341995,0.3200357854366302,-0.2570004463195801,0.7885181158781052,0.3239490687847137,-0.0843319296836853,0.7041404992341995,0.3200357854366302,-0.2570004463195801,0.7885181158781052,0.5107461884617805,-0.1885079741477966,0.8496270813047886,0.5333041623234749,0.0451821684837341,0.7440609969198704,0.4672820419073105,-0.1956558227539062,0.8314689323306084,0.3200357854366302,-0.2570004463195801,0.7885181158781052,0.3239490687847137,-0.0843319296836853,0.7041404992341995,0.1432795822620391,0.0300765633583068,0.5566015094518661,9,9,3,5,3,5,10,20,7,5,3,1,0.28125,0.28125,0.09375,0.15625,0.09375,0.15625,0.3125,0.625,0.21875,0.15625,0.09375,0.03125
ساوند تراك هاري بوتر و مقدسات الموت يفوز بـ احمل ساوند تراك على الاطلاق بعد قيم اوف ثرونز 💛💛,Positive,"[[0, 'ساو', -0.4853538592577619], [1, '##ند', -0.6493133741020282], [2, 'ترا', -0.7135554430371691], [3, '##ك', -0.49353617989308934], [4, 'هاري', -0.6525350879773543], [5, 'بوتر', -0.497309052946618], [6, 'و', -0.4975830908493667], [7, 'مقدس', -0.3840996674469654], [8, '##ات', -0.497180415533706], [9, 'الموت', -0.4331303270968493], [10, 'يفوز', 0.4910655734305184], [11, '[UNK]', -0.9018549283691124], [12, 'اح', -0.41558014142088323], [13, '##مل', -0.7687928966126938], [14, 'ساو', -0.5190681314987975], [15, '##ند', -0.47838541313902205], [16, 'ترا', -0.542627482074163], [17, '##ك', -0.4055526557967831], [18, 'على', -0.13159185362992304], [19, 'الاطلاق', 0.740708644221461], [20, 'بعد', 0.31491826917775817], [21, 'قيم', -0.21615479172108443], [22, 'اوف', -0.2504269604992308], [23, 'ثرو', -0.48579808514036465], [24, '##نز', -0.5198700432967149], [25, '[UNK]', -0.9984007721905146]]",0.6474579647183418,-0.1183161735534668,0.8828870691359043,0.6505454629659653,-0.2065335512161255,0.9285395070910454,0.4539738595485687,-0.0866708159446716,0.7703223377466202,0.6501256786286831,0.1536930203437805,0.7482163291424513,0.6462032943964005,0.1745402812957763,0.735831506550312,0.6514085792005062,-0.0322088003158569,0.8418086897581816,0.5763742923736572,-0.1733445525169372,0.8748594224452972,0.4539738595485687,-0.0866708159446716,0.7703223377466202,0.6462032943964005,0.1745402812957763,0.735831506550312,0.6462032943964005,0.1745402812957763,0.735831506550312,0.3344253599643707,0.3384595513343811,0.4979829043149948,0.3344253599643707,0.3384595513343811,0.4979829043149948,6,7,20,4,3,5,10,20,3,3,1,1,0.23076923076923078,0.2692307692307692,0.7692307692307693,0.15384615384615385,0.11538461538461539,0.19230769230769232,0.38461538461538464,0.7692307692307693,0.11538461538461539,0.11538461538461539,0.038461538461538464,0.038461538461538464
هيلارى كلنتون تقترب من السبعين .يعنى هى ف عز شبابها ياصغنن,Negative,"[[0, 'هيلارى', -0.6672990774622864], [1, 'كل', -0.4644159156528096], [2, '##نتو', 0.06930025886921187], [3, '##ن', -0.36037927154340066], [4, 'تقترب', -0.9235314322361825], [5, 'من', -0.43221087190169893], [6, 'السبعين', -0.6394728379122884], [7, '.', -0.08787797695574578], [8, 'يعنى', 0.919814253608341], [9, 'هى', -0.18740995046238323], [10, 'ف', -0.09584008663490406], [11, 'عز', -0.7074862437523843], [12, 'شبابها', 0.7443957638171225], [13, 'يا', 0.9248342364494153], [14, '##ص', 0.3731780091082739], [15, '##غن', 0.2594339333724385], [16, '##ن', -0.21460103895748345]]",0.3888701200485229,-0.192996859550476,0.7909334897994995,0.5442746877670288,-0.1931121945381164,0.8686934411525726,0.4178226590156555,-0.1975070834159851,0.8076648712158203,0.587979793548584,-0.1919133067131042,0.8899465501308441,0.5269863158464432,-0.1627938747406005,0.8448900952935219,0.587979793548584,-0.1919133067131042,0.8899465501308441,0.6433985903859138,-0.1309144496917724,0.8871565200388432,0.5929395258426666,0.0,0.7964697629213333,0.587979793548584,-0.1919133067131042,0.8899465501308441,0.4178226590156555,-0.1975070834159851,0.8076648712158203,0.5269863158464432,-0.1627938747406005,0.8448900952935219,0.5269863158464432,-0.1627938747406005,0.8448900952935219,6,7,4,5,3,5,10,17,5,4,3,3,0.35294117647058826,0.4117647058823529,0.23529411764705882,0.29411764705882354,0.17647058823529413,0.29411764705882354,0.5882352941176471,1.0,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.17647058823529413
مجلس الأمن يقر هدنة سورية... و«فيتو» روسي على الطلعات,Neutral,"[[0, 'مجلس', 0.751074316969105], [1, 'الأمن', 0.8005876808907196], [2, 'يقر', 0.7098898044691829], [3, 'هدنة', 0.5687902442111095], [4, 'سورية', 0.2608400020811126], [5, '.', -0.6048900358670887], [6, '.', -0.3970575579995665], [7, '.', -0.4295082105261077], [8, 'و', -0.13283560781829812], [9, '«', 0.260424053425319], [10, 'فيتو', 0.6599950682032034], [11, '»', 0.39575956945273627], [12, 'روسي', 0.5027763077029318], [13, 'على', -0.08705816741435307], [14, 'الطل', -0.5324870881850238], [15, '##عات', -0.8618743293879372]]",0.4333347976207733,-0.0004677772521972,0.7169012874364853,0.8121892884373665,0.0162475705146789,0.8979708589613438,0.70726278424263,0.0147578716278076,0.8462524563074112,0.0819177031517028,0.0150397419929504,0.5334389805793762,0.0600867271423339,-0.0084950923919677,0.5342909097671509,0.0819177031517028,0.0150397419929504,0.5334389805793762,0.70726278424263,0.0147578716278076,0.8462524563074112,0.4488537311553955,0.0,0.7244268655776978,0.8139830827713013,0.011748731136322,0.9011171758174896,0.7467019855976105,0.0292506217956542,0.8587256819009781,0.4551677107810974,0.0140851140022277,0.7205412983894348,0.0600867271423339,-0.0084950923919677,0.5342909097671509,15,8,10,5,3,5,10,16,9,7,6,3,0.9375,0.5,0.625,0.3125,0.1875,0.3125,0.625,1.0,0.5625,0.4375,0.375,0.1875
